[INFO]  === Pre-flight checks ===
[INFO]  All input files found for 2 samples.
[INFO]  Output directory: /pastel/tools/circRNA_tools/test_data/decoupled_comparison
[INFO]  Joint pipeline: CIRI3_decoupled.jar (current source, -W 1)
[INFO]  Decoupled jar:  /pastel/Github_scripts/CIRI3/CIRI3_decoupled.jar
[INFO]  === Stage 0: ORIGINAL pipeline (CIRI3_Java_1.8.0.jar, -W 1, -Ma 1) ===
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=20 reads_seen=56851 reads_in_scan1IdMap=153 bsj_emitted=185
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=44 reads_seen=57123 reads_in_scan1IdMap=120 bsj_emitted=226
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=63 reads_seen=55107 reads_in_scan1IdMap=177 bsj_emitted=198
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=1 reads_seen=55452 reads_in_scan1IdMap=184 bsj_emitted=193
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=64 reads_seen=57321 reads_in_scan1IdMap=141 bsj_emitted=195
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=14 reads_seen=57203 reads_in_scan1IdMap=135 bsj_emitted=200
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=11 reads_seen=55357 reads_in_scan1IdMap=175 bsj_emitted=205
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=39 reads_seen=55516 reads_in_scan1IdMap=155 bsj_emitted=197
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=10 reads_seen=57271 reads_in_scan1IdMap=130 bsj_emitted=184
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=5 reads_seen=55855 reads_in_scan1IdMap=161 bsj_emitted=208
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=36 reads_seen=57224 reads_in_scan1IdMap=117 bsj_emitted=193
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=30 reads_seen=57442 reads_in_scan1IdMap=148 bsj_emitted=192
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=49 reads_seen=55689 reads_in_scan1IdMap=152 bsj_emitted=198
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=62 reads_seen=57615 reads_in_scan1IdMap=128 bsj_emitted=187
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=24 reads_seen=57124 reads_in_scan1IdMap=132 bsj_emitted=202
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=51 reads_seen=55511 reads_in_scan1IdMap=183 bsj_emitted=188
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=33 reads_seen=55468 reads_in_scan1IdMap=162 bsj_emitted=220
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=47 reads_seen=55239 reads_in_scan1IdMap=167 bsj_emitted=216
2026-04-20 20:25:07 :DIAG_SCAN1 samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam threadNum=45 reads_seen=55684 reads_in_scan1IdMap=160 bsj_emitted=202
2026-04-20 20:25:07 :First scan completed
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ1: total=36256 tag1=36209
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ2: total=223 tag1=181
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ3: total=223 tag1=180
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ4: total=236 tag1=192
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ5: total=235 tag1=194
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ6: total=227 tag1=180
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ7: total=232 tag1=185
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ8: total=213 tag1=157
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ9: total=237 tag1=194
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ10: total=219 tag1=180
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ11: total=269 tag1=216
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ12: total=244 tag1=203
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ13: total=239 tag1=189
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ14: total=203 tag1=156
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ15: total=267 tag1=209
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ16: total=231 tag1=177
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ17: total=278 tag1=235
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ18: total=226 tag1=194
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ19: total=292 tag1=229
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ20: total=237 tag1=192
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ21: total=253 tag1=205
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ22: total=218 tag1=170
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ23: total=246 tag1=188
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ24: total=218 tag1=175
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ25: total=230 tag1=189
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ26: total=210 tag1=161
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ27: total=218 tag1=176
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ28: total=246 tag1=204
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ29: total=241 tag1=193
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ30: total=245 tag1=199
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ31: total=262 tag1=207
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ32: total=219 tag1=179
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ33: total=235 tag1=176
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ34: total=224 tag1=192
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ35: total=259 tag1=196
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ36: total=271 tag1=214
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ37: total=244 tag1=199
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ38: total=248 tag1=199
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ39: total=281 tag1=227
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ40: total=257 tag1=216
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ41: total=231 tag1=178
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ42: total=216 tag1=167
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ43: total=251 tag1=200
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ44: total=243 tag1=182
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ45: total=243 tag1=197
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ46: total=219 tag1=179
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ47: total=257 tag1=197
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ48: total=223 tag1=184
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ49: total=237 tag1=190
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ50: total=235 tag1=191
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ51: total=252 tag1=192
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ52: total=230 tag1=189
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ53: total=242 tag1=199
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ54: total=215 tag1=177
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ55: total=262 tag1=219
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ56: total=243 tag1=195
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ57: total=272 tag1=228
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ58: total=200 tag1=167
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ59: total=246 tag1=203
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ60: total=232 tag1=181
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ61: total=245 tag1=202
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ62: total=234 tag1=178
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ63: total=267 tag1=210
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] BSJ64: total=198 tag1=153
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[0] bwaSam=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam bsj_total=51305 tag1=48275 idCircMap=51305
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ1: total=38662 tag1=38590
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ2: total=192 tag1=134
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ3: total=191 tag1=120
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ4: total=188 tag1=114
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ5: total=208 tag1=137
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ6: total=202 tag1=126
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ7: total=209 tag1=140
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ8: total=204 tag1=129
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ9: total=178 tag1=110
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ10: total=184 tag1=124
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ11: total=205 tag1=129
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ12: total=201 tag1=133
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ13: total=193 tag1=131
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ14: total=200 tag1=127
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ15: total=198 tag1=131
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ16: total=189 tag1=116
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ17: total=181 tag1=115
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ18: total=175 tag1=115
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ19: total=178 tag1=103
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ20: total=185 tag1=120
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ21: total=202 tag1=124
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ22: total=173 tag1=116
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ23: total=220 tag1=144
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ24: total=202 tag1=130
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ25: total=188 tag1=115
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ26: total=195 tag1=135
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ27: total=204 tag1=137
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ28: total=179 tag1=114
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ29: total=175 tag1=101
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ30: total=192 tag1=126
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ31: total=195 tag1=139
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ32: total=206 tag1=142
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ33: total=220 tag1=142
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ34: total=177 tag1=111
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ35: total=188 tag1=117
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ36: total=193 tag1=120
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ37: total=198 tag1=137
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ38: total=189 tag1=121
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ39: total=197 tag1=125
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ40: total=201 tag1=132
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ41: total=205 tag1=135
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ42: total=182 tag1=110
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ43: total=195 tag1=126
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ44: total=226 tag1=146
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ45: total=202 tag1=135
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ46: total=169 tag1=111
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ47: total=216 tag1=148
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ48: total=193 tag1=133
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ49: total=198 tag1=131
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ50: total=183 tag1=116
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ51: total=188 tag1=120
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ52: total=188 tag1=118
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ53: total=212 tag1=139
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ54: total=172 tag1=114
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ55: total=199 tag1=123
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ56: total=174 tag1=106
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ57: total=207 tag1=134
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ58: total=201 tag1=131
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ59: total=208 tag1=127
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ60: total=185 tag1=118
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ61: total=199 tag1=124
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ62: total=187 tag1=135
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ63: total=198 tag1=141
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] BSJ64: total=195 tag1=123
2026-04-20 20:25:07 :DIAG_ORIG after_scan1 sample[1] bwaSam=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam bsj_total=50899 tag1=46516 idCircMap=50899
Running:/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/Chimeric.out.junction,/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/Aligned.out.sam,/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam
Running:/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/Chimeric.out.junction,/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/Aligned.out.sam,/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam
Running:/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/Chimeric.out.junction,/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/Aligned.out.sam,/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam
/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/Chimeric.out.junction,/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/Aligned.out.sam,/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam Mapped_Reads 19213792
Running:/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/Chimeric.out.junction,/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/Aligned.out.sam,/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam
/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/Chimeric.out.junction,/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/Aligned.out.sam,/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_2_S2/bwa.sam Mapped_Reads 40312306
2026-04-20 20:27:07 :Second scan completed
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ1: total=36563 tag1=36504
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ2: total=520 tag1=466
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ3: total=565 tag1=503
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ4: total=535 tag1=458
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ5: total=562 tag1=495
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ6: total=559 tag1=484
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ7: total=568 tag1=491
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ8: total=553 tag1=475
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ9: total=541 tag1=482
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ10: total=541 tag1=474
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ11: total=542 tag1=468
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ12: total=587 tag1=527
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ13: total=559 tag1=484
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ14: total=546 tag1=466
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ15: total=592 tag1=514
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ16: total=554 tag1=484
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ17: total=597 tag1=524
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ18: total=537 tag1=480
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ19: total=576 tag1=485
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ20: total=556 tag1=495
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ21: total=574 tag1=493
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ22: total=545 tag1=477
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ23: total=546 tag1=473
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ24: total=511 tag1=445
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ25: total=574 tag1=502
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ26: total=506 tag1=428
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ27: total=546 tag1=482
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ28: total=568 tag1=489
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ29: total=517 tag1=447
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ30: total=547 tag1=483
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ31: total=587 tag1=509
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ32: total=535 tag1=468
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ33: total=560 tag1=476
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ34: total=551 tag1=496
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ35: total=554 tag1=469
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ36: total=583 tag1=495
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ37: total=558 tag1=495
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ38: total=588 tag1=518
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ39: total=612 tag1=530
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ40: total=549 tag1=483
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ41: total=566 tag1=485
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ42: total=533 tag1=468
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ43: total=555 tag1=478
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ44: total=572 tag1=493
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ45: total=550 tag1=477
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ46: total=522 tag1=461
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ47: total=596 tag1=515
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ48: total=548 tag1=481
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ49: total=539 tag1=477
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ50: total=546 tag1=474
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ51: total=579 tag1=498
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ52: total=510 tag1=450
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ53: total=589 tag1=522
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ54: total=559 tag1=491
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ55: total=598 tag1=536
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ56: total=539 tag1=474
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ57: total=578 tag1=514
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ58: total=520 tag1=470
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ59: total=544 tag1=478
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ60: total=538 tag1=460
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ61: total=592 tag1=528
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ62: total=528 tag1=456
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ63: total=588 tag1=508
2026-04-20 20:27:07 :DIAG_ORIG sample[0] BSJ64: total=509 tag1=438
2026-04-20 20:27:07 :DIAG_ORIG sample[0] samFile=/pastel/tools/circRNA_tools/test_data/STAR_output_PARDOS_1_S1/bwa.sam bsj_total=71562 tag1=67049 circRNAs=21052
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ1: total=38945 tag1=38841
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ2: total=452 tag1=366
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ3: total=470 tag1=363
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ4: total=445 tag1=343
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ5: total=453 tag1=358
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ6: total=475 tag1=368
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ7: total=482 tag1=392
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ8: total=484 tag1=372
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ9: total=453 tag1=349
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ10: total=436 tag1=338
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ11: total=510 tag1=410
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ12: total=490 tag1=390
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ13: total=467 tag1=370
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ14: total=455 tag1=357
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ15: total=482 tag1=386
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ16: total=482 tag1=369
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ17: total=432 tag1=330
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ18: total=451 tag1=365
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ19: total=466 tag1=360
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ20: total=475 tag1=383
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ21: total=474 tag1=359
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ22: total=463 tag1=378
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ23: total=467 tag1=362
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ24: total=468 tag1=363
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ25: total=458 tag1=356
2026-04-20 20:27:07 :DIAG_ORIG sample[1] BSJ26: total=471 tag1=371
